Restaurant Name,Longitude,Latitude
Wanchai By Kylin,77.21950404,28.52875186
Wow! India,77.2031077,28.51467478
All About Food,77.213402,28.524625
Costa Coffee,77.2168935,28.5280456
Hey' Sugar Delhi,77.20448703,28.52228093
India Grill - Hilton Garden Inn,77.2172977,28.5280393
Jugmug Thela,77.199805,28.517316
Mucchad Di Chai,77.2028171,28.5203778
SS ONN THE GO,77.2196556,28.5291378
The Junkyard Cafe,77.21971795,28.52823136
Aradhya Restaurant,77.19819423,28.51751975
Nanu Ki Rasoi,77.19907064,28.50600419
PSR Foods,77.19821937,28.51756924
Rasoi - The Indian Zaika,77.20963016,28.50644908
The Pizza Corner,77.20538288,28.51470631
Wah Ji Wah,77.2064665,28.52493186
Blue Tokai Coffee Roasters,77.200089,28.5173033
Ice Pan Creamery,77.21681479,28.52780217
Rose Cafe,77.1982094,28.5178209
Nueva,77.1720619,28.571902
Cafe Diva,77.1720619,28.5722604
Starbucks,77.1738591,28.5724323
Cafe Delhi Heights,77.1734996,28.571681
Delhi Club House,77.1738591,28.5724323
The Fatty Bao,77.1734996,28.571681
Ziu,77.1738591,28.5724323
Al-Arabi Restaurant,77.300312,28.53354
Bikaner Sweets,77.2919183,28.5353106
Chawla's�_,77.2868798,28.5336131
DELI2NITE,77.2970357,28.5325576
Green Chick Chop,77.2918036,28.5351351
Laziz Fast Food & Laziz Khana,77.2909739,28.5352265
New Zaika Kathi Rolls,77.2917987,28.5351255
Sardar Ji Chaap & Rolls,77.2910441,28.5349496
Shri Bala Ji,77.2983439,28.5381337
The Kitchen Exotica,77.2821107,28.5400233
Wake And Bake,77.297525,28.5318684
Neha's Biscotte,77.2868353,28.5336327
Bikaner Sweets,77.2985617,28.5380821
Biryani Bot,0.0,0.0
Brij Ki Rasoi,77.2998315,28.5335902
Devika Restaurant,77.2985607,28.5378528
Facebook Fast Food,77.2991003,28.5335599
Jo's Peace of Cake,77.2961381,28.5375838
Kaka's Tiffin Service,77.2963255,28.5374192
MK Tiffin Service,77.2853594,28.5388021
Moni Bakers,77.2972152,28.5325746
Nutri Lunch,77.2921201,28.532939
Om Aggarwal Sweets,77.2985251,28.5384507
Sansar Hotel,77.2976641,28.532348
Shama Muradabadi Chicken Biryani,77.2990585,28.5334587
Midnight Delight,77.2884321,28.5293671
Ashok & Ashok Meat Dhaba,77.1936317,28.5694278
Durga Sweets Corner,77.1940306,28.5697442
Hot Pot,77.1954232,28.5762852
Kwic Bitte Restaurant,77.1957611,28.5761246
Khandani Pakodewala,77.1937667,28.5697323
Kulcha King,77.1940263,28.5697787
Cake Spot,77.1939753,28.5696602
Chicken Point,77.1936712,28.5699787
Chowringhee,77.1930423,28.5695602
Koolees Milkshake Bar,0.0,0.0
Krispy Kitchen,77.2012795,28.5797196
Mughlai Point,77.1938509,28.5698167
Shama Chicken Corner,77.1935675,28.5694755
Alfa Kathi Rolls,77.1687579,28.5875672
Angeethi Express,77.1700401,28.5879735
Backbenchers,77.1692313,28.5887026
Bake Day,77.1690516,28.5876997
Balaji Dhaba,77.1689617,28.5876911
Bhukkad,77.169099,28.588787
Cafe Coffee Day,77.1688269,28.5884398
Cafe Cones & Curries,77.1672543,28.5877965
Cafe Trance & Lounge,77.1688109,28.5884242
Chinese Hut,77.1693212,28.587367
Chocolate Square,77.1688269,28.5880814
Chocolate Temptation,77.1684226,28.5878187
Flirty Momo's,77.1683952,28.5883364
Food Junkies,0.0,0.0
Frozen Fantasy,77.1691415,28.5888732
Hooters,0.0,0.0
Katwalk Lounge,77.1683813,28.5880382
Mom Hand Momos,77.16901079,28.58770395
Muradabadi Biryani Centre,77.1690325,28.5875051
NCR Cafe ,77.1670746,28.5876001
Peri Peri Momos,77.16854351,28.58765741
Rosart�� Chocolate,77.1652844,28.5738064
Shanghai Restaurant,77.1691415,28.587529
SharpShooters Roof Top Cafe,77.1687371,28.5885208
Stuti Restaurant,77.1689617,28.5875118
The Addictions,77.1683776,28.5879488
The Kahuna,0.0,0.0
Turn Up,77.1692496,28.5887711
Wow! Momo,77.1691141,28.5887241
Echoes Satyaniketan,77.1671645,28.5876087
#OFF Campus,77.1687371,28.5885208
2 Bandits Lounge & Bar,77.1670164,28.5876339
34 Chowringhee Lane,77.1684675,28.5884054
Amigo's Hub,77.1683327,28.5879893
CAD M CAD B,77.1690522,28.5875169
Cafe 121,77.1686921,28.5882925
Cafe Hera Pheri,77.1676138,28.5879205
Cafe Tansen,77.1670746,28.5876897
Caf�� Befikre,77.17,28.59
Caf�� 101,77.1683776,28.5879488
Canteen Till I Die,77.1684226,28.5879083
China Bowl,77.1674341,28.5879033
Chowringhee,77.1682428,28.5880703
Crazy Kitchen Lounge & Terrace,77.1678462,28.5881358
FrenZone,77.1670746,28.5876001
Giani,77.1683478,28.5882542
Grill Master,77.16855716,28.58764742
High On Burgers,77.1691415,28.587529
Kev's,77.1688007,28.5885707
Madira,77.1689183,28.588887
Nature Hut Cafe,77.1691864,28.5888327
Papa Buns,0.0,0.0
Pirates of Campus,77.1672543,28.5877069
Subway,77.1687371,28.5885208
Sushiya Express,77.1685561,28.5883121
The Chai Story,77.1690516,28.5885957
The Food Truck Cafe,77.1679732,28.5881341
The Punter House,77.1672543,28.5877069
Thikaana,77.1677396,28.5880523
Tin Town Caf��,77.1676587,28.5880592
Uptown Cafe,77.1676138,28.5880101
Vadapav Junction,77.1689617,28.5876911
Crispers,77.1683519,28.5880191
Pizza Hut Delivery,77.1679982,28.5881378
Wrapss,77.1684675,28.5884054
Big Yellow Door,77.1675239,28.5879119
Bombay Brunch,77.1691864,28.5888327
Burgrill,77.1684226,28.5884459
Cafe Kazbaah,77.1683221,28.5879999
Eat Golf Repeat,77.1671645,28.5877879
Espress-o-Ville,77.1672993,28.5876664
Frosty Rollies,77.17,28.59
Pipeline Cafe,77.1677935,28.5881169
QRO Gourmeteriia BY DARK HOUSE KAFE,77.1674341,28.5879033
Superstar Caf��,77.16886461,28.58839226
TBH - The Big House Cafe,77.1679732,28.5882237
The Biryani Co.,77.1706691,28.5871376
Wood Box Cafe,77.1688719,28.5886682
Young Wild Free Cafe,77.1671645,28.5877879
A-One Green Sweet Corner,77.1996828,28.5512397
Cake Symphony,77.1968157,28.5465265
Charu Nanda's Home Baked Cakes,77.1964548,28.5462204
Costa Coffee,77.1968785,28.5466246
IndoCheen,77.1967259,28.5464283
The Staircase Cafe by Doggy Style,77.1967259,28.5463387
Twisted Tacos,77.1969954,28.546723
Typsy Crow,77.1972261,28.5467864
Urban Dhaba,77.1969505,28.5467635
Barista,77.1966218,28.5465078
Keventers,77.1968157,28.5465265
Little Punjab,77.1969056,28.5468937
Miam,77.1968157,28.5465265
Maharaja Food Club,77.1957825,28.5465624
Sugar Rush,77.1996906,28.551193
Tippy Tippy Tap,77.20319497,28.6707758
Alaturka,77.21908394,28.52912861
Chicago Pizza,77.21942861,28.52857541
Fast Trax,77.21819479,28.528614
Khan Chacha,77.2193637,28.5281463
Pa Pa Ya,77.21869837,28.52845641
Barista,77.21923247,28.52843667
Bings Cafe,77.21932769,28.52869471
Fat Lulu's,77.21956339,28.52923878
Harry's Bar + Cafe,77.21951075,28.52911683
Joy Luck Moon,77.21960329,28.52849352
Keventers,77.21866552,28.52845965
L'Opera,77.21894782,28.52872505
Pita Pit,77.21956339,28.52923878
Saravana Bhavan,77.21873961,28.52853329
Starbucks,77.21905142,28.52862637
The Coffee Bean & Tea Leaf,77.2193637,28.5285945
The Coffee Bean & Tea Leaf,77.21935116,28.52866378
Habibi Express,77.21961837,28.52876718
Andrea's Eatery,77.21872788,28.52832061
Drool Waffles,77.2194535,28.52941
Elma's at Good Earth,77.21925493,28.52860163
H�_agen-Dazs,77.219309,28.529136
Krispy Kreme,77.21951913,28.5292155
Movenpick,77.21938971,28.52869412
Punjab Grill,77.21932769,28.52869471
Aapka Bhojanalaya,77.2730427,28.6894334
Aayana Foods,77.27560167,28.684835
Aggarwal Sweet India,77.291919,28.689547
Amchur,77.2858644,28.6816566
Anand Ji de Choley Bhatoore,77.2833919,28.6778187
Annapoorna,77.2919252,28.6890869
Big Bite,77.2849008,28.6771305
Ceaser Fast Food Centre,77.2858595,28.6765638
Chanana Ice Cream Parlour,77.2882128,28.6786503
Chaska,77.28182551,28.6780127
Chowranghee,77.2857063,28.6764855
Darbaar Chicken,77.2764747,28.686874
Dilli Darbar,77.2866681,28.6895052
Domino's Pizza,77.2917395,28.6917695
Empire,77.2886473,28.6776481
Giani,77.2768369,28.7004755
Goldy Da Dhaba,77.288283,28.677394
Gufa Restaurant,77.2784798,28.6890835
Gulshan,77.2904437,28.67574
Hira Sweets,77.2889304,28.6775448
Hot Shop,77.286891,28.6760803
Janta Eating House,77.292231,28.6822218
Madras Cafe,77.2853657,28.67692
Mitra Da Dhaba & Caterers,77.2887963,28.6777524
Mr. Momo,77.2845496,28.6773618
New Anand Sagar,77.27249913,28.70246031
New Tayal's Restaurant,77.2864389,28.6823632
Paramjeet Fish & Chicken Point,77.2924322,28.6762995
Pizza Diet,77.2768961,28.7004582
Pizza Diet,77.2877298,28.6894564
Pizzalicious,77.29647975,28.66963974
Prem Punjab,77.2882328,28.6785579
Priya Panchvati,77.2770165,28.6982532
Ram Singh Chaat Bhandaar,77.2918926,28.6903077
Ramchander Bhalushahi Wale,77.29218956,28.66951648
Shahi Food Corner,77.2903872,28.6762795
Titu Chaat Corner,77.2917395,28.6899779
Vinayak Restaurant,77.2919871,28.6922659
Vrinda's Food,77.29011454,28.67656666
Walia's Dawat Mahal,77.286578,28.6805966
Crazy Delights,77.2933868,28.689352
Aapki Rasoi,77.28867251,28.66235639
ADM Foodi,0.0,0.0
Aggarwal Bikaner Sweets Corner,77.2754038,28.7006707
Aggarwal Petha Store and Bakers,77.2882668,28.6784651
Aggarwal Sweet Fresh,77.2919639,28.6893273
Aggarwal Sweet India,77.291919,28.6896366
Aggarwal Sweets,77.28979267,28.68933208
Al-Taj Shamim Chicken Point,77.2919802,28.6874311
Apni Rasoi,77.2744128,28.6899437
Bikaner Sweets & Bakers,77.2919382,28.6895977
Bikaner Sweets & Restaurant,77.2849433,28.6825301
Bikaner Sweets,77.2702013,28.6901576
Bitoo Chat Corner,77.2917756,28.689657
Chaska,0.0,0.0
Chilli Tadka Food Villa,77.29282122,28.66869015
China Town,77.283918,28.6834297
Chinese Delight,77.2720913,28.6999209
D Food,77.279261,28.7003478
Da Bawarchi,77.2850964,28.6822697
Delhi Cafe Restaurant,77.2450055,28.7085951
Dosa Plaza,0.0,0.0
Ex- Taj Foods,77.2718928,28.677039
Fantasy Pastry Shop,77.291919,28.6908012
Gareeb Dhaba,77.2920013,28.6876451
Hira Lal Sweets,77.2732231,28.7009935
Hot & Chilly Point,77.2860319,28.6820472
Hot Chinese & Fast Food,77.2839919,28.6832105
Jainco Sweets,0.0,0.0
Jony Sweets,77.2945223,28.6894359
Laxmi Dairy,77.2939837,28.6893847
Madras Cafe,77.2736497,28.7008442
Mehak Restaurant,77.272707,28.6895127
Mr. Gold,0.0,0.0
New Madras Cafe,77.2795276,28.7003224
Pizza Hub,77.2815952,28.7000322
Pizza Hub,77.2700134,28.6915855
Prakash Sweets,77.2923084,28.689507
Punjabi Chaska & Rasoi,77.2769736,28.7005129
Sagar,77.2781604,28.7003054
Sardar A Pure Meat Shop,77.2858492,28.6766696
South Cafe,77.2919462,28.69022
Sultan Chicken Corner,77.2920323,28.6876577
The AB's Kitchen,0.0,0.0
Wah Ji Wah,77.2948813,28.68947
Yum Yum,77.2846784,28.6774285
Zaika-e-Dilli,77.2722496,28.7002266
Anandini - The Tea Room,77.2159503,28.5487987
Slice of Italy,77.2159503,28.5495159
The Coffee Garage,77.2155461,28.5495222
The Fashion Street Caf��,77.2137046,28.549033
Urban Village,77.21100144,28.54853276
Greenr Cafe,77.2132555,28.548542
Boom Food,77.2155012,28.5466046
Cafe Red,77.212447,28.5491821
Hyderabad House,77.2114589,28.548819
Le ROFL,77.2149622,28.5492425
Ma Cuisine,77.2166689,28.5477915
Mumbai Matinee,77.2121775,28.5492461
Old Town Cafe,77.2154563,28.5490654
Spanish Delights,77.2154113,28.5496438
Sweet Nothings By Avanti Mathur,77.2151419,28.5497078
Threads,77.2113691,28.5486312
Bats On Delivery,77.2155012,28.5474113
Asia Central,77.2136148,28.5490245
Biryani By Kilo,77.2119979,28.5484222
Cafe 5H By The Kitchen Connect,77.2127165,28.5492078
Hearken Caf��,77.2154563,28.5492447
Puppychino,77.2155012,28.5492042
Remember Me Caf��,77.2155653,28.5498307
Sugarama Patisserie,77.2148724,28.5493235
The Last Mughal (TLM),77.2136148,28.5491141
The Mad Teapot/The Wishing Chair,77.2143783,28.5493213
Fusion Dosa Cafe,77.282366,28.6329647
Goyal Eating Point,77.2823353,28.6328128
Haveliram,77.280107,28.6297763
Meet You There,77.2804814,28.6300045
Shree Bhog Pure Veg Restaurant,77.2789686,28.6275866
The Crust,77.2800303,28.6263724
Vijay Eating Point,77.2783209,28.6279228
Aggarwal Bikaner Sweets,77.2798705,28.6270083
Bikaner Sweets & Restaurant,77.282282,28.6328078
Cafe Coffee Day,77.2813787,28.6329113
Cake'ry,0.0,0.0
Come 'n' Eat,77.2811812,28.6303968
Darbar Chicken Corner,77.2781757,28.6284726
Food Care,77.2791263,28.6269121
Himalaya Momos,77.2819954,28.6322406
Hirdesh Eating Point,77.2771666,28.6296634
Joshi Eating House,77.2806842,28.6300457
Just Veg,77.2813547,28.6329214
Natural Pizza Hub & Food Court,77.2824532,28.632852
Pawar's Food Court Inc.,77.2828494,28.6334265
Rajesh Eating Corner,77.2788374,28.6282443
Raju Ice Cream Parlor,77.2774778,28.6307758
Sangam Ratna,77.2807813,28.6302107
Tandoor & Curry Restaurant,77.277587,28.6288096
Uttarakhand Eating Point,77.2816189,28.6316688
Uttranchal Eating Point,77.280183,28.6263812
Yummy Rasoi,77.2773649,28.6268353
Aggarwal Restaurant,77.1601549,28.710818
Ane China,77.1616827,28.7034431
Arora's Veg. Corner,77.1695908,28.7061721
Ashu Thali Wala,77.1685573,28.7096099
Bangla Sweets & Pastry Shop,77.1618624,28.7035499
Baskin Robbins,77.1626712,28.706493
Believe in Taste,77.1564702,28.7152991
Bharat Sweet House,77.1685706,28.7067731
Bikaner Kesarvala,77.162961,28.7065551
Cafe Coffee Day,0.0,0.0
Chawla's Chic Inn,77.1587619,28.704282
Chhappan Bhog,77.1683596,28.7066682
Chinese Hut Fast Food,77.1618118,28.7032861
Domino's Pizza,77.1626712,28.7064034
Frontier,77.1619683,28.70362
Giani,77.1624915,28.7065653
Hot Pot Snacks,77.1619523,28.7035586
Keventers,77.1625853,28.7064599
Kishan Dhaba,77.1620793,28.7030945
Madras Dosa & Chinese,77.1613232,28.7037668
Mehfil Tawa Tandoor,77.1586721,28.7195845
Mitthu Tikki Wala,77.1622851,28.7063745
Mitthu Tikki Wala,77.1559037,28.7057298
Pandit Ji Ka Dhaba,77.1622219,28.7031367
Punjabi Angeethi,77.1616827,28.7033536
Ram Chinese Food,77.1569645,28.7152123
Sardar Ji Punjabi Jayeka,0.0,0.0
SFC,77.1615029,28.7085298
SGF - Spice Grill Flame,77.16011,28.710793
Shalimar Vyanjan,77.161503,28.7054506
Shri Rudram,77.1673875,28.7082414
Smile Bakers,77.153498,28.717991
Spice Sea,77.1586271,28.7194459
Street 5,77.1551103,28.7072568
Subs n Shakes,77.1624915,28.7063862
Subway,77.162132,28.7025908
Twenty Four Seven,77.1684675,28.7066464
Wah G Wah,77.1636597,28.7068565
Aman-Deep Pure Veg,77.1624465,28.7063371
Kwality Pastry Parlour,77.1618624,28.7035499
McDonald's,77.1580581,28.713419
Nagpal's,77.156722,28.715237
Peshawari's Deluxe,77.1624465,28.7063371
Slic Chic,77.157369,28.7058943
Standard Ice Cream,77.1603347,28.7109248
Aunty Chings Fast Food,77.1619523,28.7036481
Baba Chaap Wala,77.1549724,28.7096778
Cafe Coffee Day,77.1698154,28.7090143
Chick N Grills,77.1668006,28.7084737
Choc-oholic,0.0,0.0
Da Pizza Palace,77.16699947,28.72818878
Dosa Junction,77.15665,28.7050194
Ganga Food Factory,0.0,0.0
Hot Wok,77.165004,28.7147586
Ichak Dana,0.0,0.0
Madras Dosa & Chinese,77.1626712,28.7066721
Mashoor Gulati,77.1625814,28.7062157
Nidhi's Cake Lounge,77.1590765,28.7163553
Night Diner,0.0,0.0
Nirula's Ice Cream,0.0,0.0
Niti Shake & Ice Cream Hub,77.1566379,28.7154009
Raja Chinese Foods & Snacks,77.1549886,28.7096363
Royal Chicken Corner,77.1605144,28.6896301
Shalimar Food,77.1585449,28.7196342
Shalimar Vyanjan,77.1628082,28.7062081
The Urban Canteen,77.1551135,28.7094671
Ever Bake,77.16241,28.7064285
Grappa - Shangri-La's - Eros Hotel,77.2178366,28.620766
Shang Palace - Shangri-La's Eros Hotel,77.2177468,28.6206678
Sorrento - Shangri-La's - Eros Hotel,77.2177468,28.6207574
Mister Chai - Shangri-La's - Eros Hotel,77.2178366,28.620766
Tamra - Shangri-La's - Eros Hotel,77.2179096,28.6206188
Cafe Coffee Day,77.1686023,28.5770825
Domino's Pizza,77.1684077,28.5771317
Lush,77.2667541,28.6597548
Shivas Cafe,77.181974,28.5222793
Dakshin - Sheraton New Delhi Hotel,77.2159186,28.52678296
Delhi Pavilion - Sheraton New Delhi Hotel,77.2159186,28.52678296
Pan Asian - Sheraton New Delhi Hotel,77.2153849,28.527002
Domino's Pizza,77.2204886,28.5694195
Kitchen of Awadh,77.2203517,28.5691173
McDonald's,77.2197229,28.5695952
ODT,77.2205016,28.5691333
Rainbows,77.2210703,28.5699028
Subway,77.2208907,28.5694375
Bombay Bhelpuri,77.2197229,28.5695952
The Owl's Kitchen,77.221205,28.5723805
7 Colours Xpress Kitchen,77.2249885,28.5683377
Royal Cakes,77.224753,28.5759899
Street Cafe,77.2208008,28.5732831
Street Cafe,77.2205516,28.5733106
Dare To Deliver,77.2231362,28.5712648
Aggarwal Sweet and Restaurant,77.22013604,28.56371164
Burger Lust,77.220457,28.56350464
Cafe Coffee Day,77.2195433,28.568144
Cakes & Bakes,77.21960362,28.56415599
Chic Fillet,77.2211739,28.5676697
Chinese Express,77.21890088,28.56435417
Costa Coffee,77.2208202,28.5676806
Domino's Pizza,77.2198813,28.5681089
Gupta Fast Food,77.21914127,28.5642885
Hangchuaa's Chinese Food Corner,77.21891731,28.56432472
Kathi's,77.2213698,28.567969
Kitchen & Chicken,77.2211601,28.5679395
Meal A Deal,77.21951243,28.56420752
Mohit Restaurant,77.219267,28.56414863
Princess Garden,77.2192289,28.5684277
Republic of Chicken,77.21940279,28.56419015
Sai Juice Point,77.2212868,28.5679028
The Pirates Of China Town,77.22041389,28.5617
Voda Bar,77.2193667,28.5689576
All Things Yummy,77.219739,28.566755
Cake Palace,77.221205,28.5677197
Charan Singh Kulfi & Kala Khatta,77.2193637,28.5681269
Chinese Hut,77.2212499,28.5675895
Costa Coffee,77.2196331,28.5680629
Daitchi,77.2199924,28.5680075
DomDom Biryani,0.0,0.0
Gupta's Restaurant,77.2192738,28.567939
Mama's,77.2201272,28.5677962
McDonald's,77.2191601,28.5684461
Moti Mahal Delux- Legendary Culinary,77.2195433,28.5682336
Qureshi's Kabab Corner,77.21900079,28.56776639
TukTuk,0.0,0.0
Anand Sweets,77.21940547,28.56402849
Cafe Corner,77.2213733,28.5680393
Chocolics,0.0,0.0
ChocoLite,0.0,0.0
F Marquee,77.21986,28.56847
Republic of Chicken,77.2384497,28.5374478
Special Chicken Biryani,77.2191391,28.5642064
Circus,77.2174773,28.5686642
The Society Cafe,77.2174933,28.5684463
Club London,77.2192708,28.5279802
3 Pegs Down,77.21947454,28.52748139
Chicago Pizza,77.20365521,28.68093208
Maakhansingh,77.20388161,28.68096059
Mad Over Donuts,77.20394421,28.68088884
Starbucks,77.20384263,28.68091678
World of Wok,77.20383894,28.68082913
Alvi's Food Spot,77.296194,28.5929234
Cafe Coffee Day,77.2961448,28.5925115
Code,77.2965607,28.5924186
Haowin,77.296653,28.5934846
Mirror,77.2963556,28.5925202
Pizza Hut Delivery,77.2963154,28.5926711
Platinum Lounge,77.2963765,28.5925353
Aap Ki Rasoi Ghar,77.119028,28.6344547
Aggarwal Sweet & Pastry,77.1113233,28.6341298
Craving,77.1217748,28.6370077
Dakshin South Indian Hut,77.1017824,28.6375856
Food & Travel Cafe,77.1184112,28.6362124
Jolly Tandoori Zaika,77.1057254,28.6400959
Lababdar Rasoi,77.0998378,28.6359711
Madan Da Dhaba,77.1132628,28.6341385
Nishtha,77.1209657,28.6370195
P2 Tandoori Momos Station,0.0,0.0
Punjabi's Veg Grill,77.1200642,28.637074
Sethi's The Cake Shop,77.1049848,28.6372567
Soya Grill,77.1077556,28.6398962
Sunny Kebab Wala,77.1137736,28.6341779
Vaishno Bhojnalaya,77.1104921,28.6341756
Valentine Coffee Bar,77.1053224,28.6401715
Zayka Delhi-6,77.1076479,28.6389889
13 Cafe,77.1126948,28.6372986
Aggarwal Sweet Corner,77.1111664,28.6341062
Babu Meat Wala,77.1023553,28.6372884
Batra Chinese Food & Chaap,77.111493,28.6341831
Celebration Family Restaurant,0.0,0.0
Ching Chinese,77.113421,28.6380416
Choices An Absolute BBQ,77.10088,28.634166
Delhi-27,77.1181788,28.6357662
Desi Kukkad,77.1126948,28.6340741
Freezy,77.1184103,28.6351694
Gourmet Bistro,77.124247,28.6368424
Jiya Amritsari Naan,77.1194054,28.634274
Kedgy Bite,77.105132,28.6407295
Khera's Foodie Corner,0.0,0.0
Lajwab Pastry Palace,77.1126049,28.634155
Madan Sweets & Bakers,77.1181788,28.6360349
Momo's King,0.0,0.0
New Pishori Chicken Kabab,77.1135938,28.6342502
New Sindhi Chicken Corner,77.1145378,28.6369833
Radha Swami Chaat Bhandar,77.1055921,28.6392123
Rajender Di Punjabi Rasoi,77.1055022,28.640368
Ram Ji Snacks & Food Corner,77.1183778,28.636237
Ram Ram Ji Kachori Bhandar,77.1079298,28.6360338
Rana's Food Corner,77.1090147,28.6350391
Sanjay Chicken Shop,77.1212104,28.637075
Sharma Ji Spring Roll,77.1135039,28.6380035
Shree Raja Ram,77.1055523,28.6398129
South Indian Hut,77.1205612,28.637115
Special Moradabadi Chicken Corner,77.1055921,28.6393914
Standard Pastry Shop,77.1122453,28.6368971
Sushil Punjabi Vaishno Dhaba,77.1077234,28.6386142
Variety of Shawarmas,77.1128304,28.6382092
Vrindavan Sweets,77.1078398,28.6361147
Flirty Momo's,77.1180859,28.6357398
Nathu's Sweets,77.2409086,28.60252
Basil & Thyme,77.241099,28.6014758
Kamal's,77.2406505,28.6023444
Orange Peel by Rasleen Kochhar,77.2426044,28.5992226
ATM Bistro,77.2415481,28.601877
Masala House,77.241099,28.6026409
Number 8,77.2411888,28.6024702
Keventers,77.120791,28.564288
4700BC Popcorn,77.1063438,28.6421648
Chennai X-Press,77.1127414,28.6461669
Chinese Sigdi,77.11142376,28.6491793
Da Pizza Pind,77.1137028,28.6510376
Faasos,77.1120745,28.6463287
Frontier,77.1124028,28.6463908
Gyan Di Hatti,77.1146413,28.6535887
Hot Stuff,77.1127855,28.6462371
KK Da Dhaba,77.1147742,28.6452447
Last Bencher's,77.1125497,28.6498944
Raj Bakers And Confectioners,77.1124296,28.6499476
Taste Drive,77.1069062,28.6418012
The Kafilla,77.1155932,28.6455653
Tibb's Frankie,77.1064052,28.6425185
4 Barrels Caf�� & Lounge,77.1099433,28.6490845
Baadshah,77.116361,28.6461869
Behrouz Biryani,77.1120493,28.6463347
Galina Restaurant,77.1163525,28.6461897
Masala Factory,77.11541,28.646011
Ovenstory Pizza,77.1120139,28.6463561
Ajeet Fast Food Corner,77.1124055,28.6499613
Al Changezi,77.1156171,28.6538763
Dolce Gelato,77.1064709,28.6423312
Dragon Way,77.1114205,28.6491173
Foodaholic,77.1151402,28.6488107
Indian Chinese Fast Food,77.1120655,28.6524639
Jagadeesh Kharodewala,77.1165705,28.6462079
Punjabi Shahi Chicken Soup,77.111955,28.6525857
Ramu Ka Dhaba,77.1097172,28.6512755
Sardar Ji Chicken Corner,77.1162324,28.6456969
Satguru Tiffin Service,77.1122065,28.6498255
Seth Baker's,77.1123132,28.6518001
Sri Durga Dosa Corner,77.1121665,28.6499138
V S Cafe,77.1068758,28.641769
Vijay South Indian Food,77.1113549,28.6528574
Punjab Grill,77.1065034,28.6422159
Insomnia - Taj Vivanta,77.2294337,28.6012192
Larry's China - Taj Vivanta,77.2294235,28.6011707
Yellow Brick Road - Taj Vivanta,77.2294235,28.6011707
English Tadka,77.1212744,28.6523425
Burger King,77.1206821,28.6507962
Pizza Hut,77.1207398,28.6507574
Cake Shop - The Ashok,77.195866,28.596981
Samavar - The Ashok,77.195892,28.597062
Tea Lounge - The Ashok,77.1960071,28.5969975
Frontier - The Ashok,77.1956478,28.5966943
The Oudh - The Ashok,77.1958724,28.5963125
Zerruco - The Ashok,77.1962398,28.598181
The Claridges Garden -The Claridges,77.2169361,28.60016
Aura - The Claridges,77.2169659,28.6001706
Dhaba - The Claridges,77.2168724,28.6001728
Jade - The Claridges,77.2168963,28.6001953
Pickwicks - The Claridges,77.2168839,28.6001694
Ye Old Bakery - The Claridges,77.2169297,28.6001541
Sevilla - The Claridges,77.2168927,28.6001767
GBar - The Grand New Delhi,77.15246,28.538993
Cascades - The Grand New Delhi,77.15246,28.538993
1911 Bar - The Imperial,77.218185,28.625443
Nostalgia at 1911 Brasserie - The Imperial,77.218187,28.625445
Patiala Peg - The Imperial,77.218187,28.625445
1911 - The Imperial,77.218185,28.625443
Daniell's Tavern - The Imperial,77.218187,28.625445
La Baguette - The Imperial,77.218187,28.625445
San Gimignano - The Imperial,77.218187,28.625445
The Atrium - The Imperial,77.218187,28.625445
The Spice Route - The Imperial,77.218187,28.625445
Bao Cha,77.26898376,28.56164003
Nazeer Delicacies,77.26894453,28.56161147
Open Oven,77.269154,28.567481
Slurp Pasta Express,77.26888552,28.56162678
Urban Gala,77.26885669,28.56179522
Shree Rathnam,77.26870917,28.56165594
Stuffed Kathi Roll,77.2690978,28.5616595
Subway,77.2685174,28.5614696
24/7 Pastry Shop - The Lalit New Delhi,77.22762946,28.63110267
Le Petit Cafe - The Lalit New Delhi,77.22762745,28.63113239
The Grill Room - The Lalit New Delhi,77.227277,28.631407
24/7 Bar- The Lalit New Delhi,77.227277,28.631407
24/7 Restaurant - The Lalit New Delhi,77.22756944,28.63148611
Baluchi - The Lalit New Delhi,77.22764019,28.63120891
Kitty Su - The Lalit New Delhi,77.228133,28.6317423
Woks - The Lalit New Delhi,77.227277,28.631407
Caf�� Knosh - The Leela Ambience Convention Hotel,77.30317778,28.66113333
Cherry Bar - The Leela Ambience Convention Hotel,77.30317778,28.66113333
Mei Kun - The Leela Ambience Convention Hotel,77.30317778,28.66113333
Dilli 32 - The Leela Ambience Convention Hotel,77.30317778,28.66113333
Jamavar - The Leela Palace,77.1889269,28.5794095
Le Cirque - The Leela Palace,77.1889752,28.5793901
MEGU - The Leela Palace,77.1889651,28.5794009
The Library - The Leela Palace,77.1885648,28.5802165
The Lobby Lounge - The Leela Palace,77.1890039,28.5793611
The Lodhi Bakery - The Lodhi,77.238056,28.592135
Elan - The Lodhi,77.238315,28.5921591
Agni - The Park,77.21734352,28.62098574
Mist - The Park,77.21736733,28.62098721
Aqua - The Park,77.216002,28.628885
Atrium Bar  & Lounge - The Suryaa New Delhi,77.26953889,28.56109444
French Crust - The Suryaa New Delhi,77.26953889,28.56109444
Club BW - The Suryaa New Delhi,77.269656,28.561179
Sampan - The Suryaa New Delhi,77.269618,28.561053
The Grill Room - The Taj Mahal Hotel,77.2241228,28.6051535
